;amo muchacho trabajo;amor amar sentir;amor vida ángel;blanco color vestir;bueno casa amigo;caballo momento echar;calle niño amigo;capitán caballo vida;claro santo altar;claro tomar pasar;cura pueblo niño;dinero papel nombre;doctor alma libro;grande bueno mundo;griego sultán lleno;jefe político plaza;jefe secretario regidor;juez coronel reo;leer libro carta;luz cielo sol;madre padre familia;muerte pobre mismo;padre anciano amigo;pasar grande voz;pastor pueblo casa;querer bueno casa;querer padre llorar;recibir medio noche;secreto inquisidor tribunal;sor hermano mirar
mx0006_Zentella_Perico015;0.2855319149;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.008936170200000001;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0514893617;0.0174468085;0.0004255319;0.0004255319;0.2046808511;0.0940425532;0.1621276596;0.0046808511;0.1621276596;0.0004255319;0.0004255319
mx0006_Zentella_Perico014;0.2004255319;0.0387234043;0.0004255319;0.0004255319;0.0004255319;0.0046808511;0.030212766000000002;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0046808511;0.0004255319;0.0004255319;0.0004255319;0.0004255319;0.0046808511;0.0387234043;0.0046808511;0.0217021277;0.0004255319;0.0004255319;0.0429787234;0.1791489362;0.0131914894;0.1791489362;0.0004255319;0.2174468085;0.0131914894;0.0004255319
mx0006_Zentella_Perico013;0.2124579125;0.0575757576;0.0003367003;0.0003367003;0.0003367003;0.0508417508;0.0003367003;0.0003367003;0.0003367003;0.0205387205;0.0003367003;0.0003367003;0.0003367003;0.034006734000000004;0.0003367003;0.0003367003;0.0003367003;0.0003367003;0.0003367003;0.0441077441;0.0003367003;0.0003367003;0.0003367003;0.4346801347;0.0003367003;0.0441077441;0.0003367003;0.09461279460000001;0.0003367003;0.0003367003
mx0006_Zentella_Perico012;0.13048327140000002;0.1156133829;0.00037174720000000003;0.0152416357;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.0040892193;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.17509293680000002;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.431598513;0.00037174720000000003;0.1081784387;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.0115241636
mx0006_Zentella_Perico011;0.2457249071;0.2977695167;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.0375464684;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.0078066914;0.00037174720000000003;0.056133829;0.00037174720000000003;0.00037174720000000003;0.00037174720000000003;0.1602230483;0.0226765799;0.07100371750000001;0.00037174720000000003;0.0933085502;0.00037174720000000003;0.00037174720000000003
mx0006_Zentella_Perico010;0.251372549;0.1611764706;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.0474509804;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.0043137255;0.00039215690000000004;0.00039215690000000004;0.0043137255;0.00039215690000000004;0.02;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.2278431373;0.0278431373;0.157254902;0.00039215690000000004;0.0905882353;0.00039215690000000004;0.00039215690000000004
mx0006_Zentella_Perico009;0.4835205993;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.034082397;0.0378277154;0.0041198502000000005;0.0003745318;0.0003745318;0.0003745318;0.0116104869;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0078651685;0.0003745318;0.0003745318;0.0041198502000000005;0.0003745318;0.0003745318;0.0003745318;0.2850187266;0.0565543071;0.0116104869;0.0003745318;0.0490636704;0.0003745318;0.0078651685
mx0006_Zentella_Perico008;0.35647482010000003;0.0147482014;0.0003597122;0.0003597122;0.0147482014;0.025539568300000003;0.0003597122;0.0003597122;0.0003597122;0.0003597122;0.0363309353;0.0003597122;0.0003597122;0.0003597122;0.0003597122;0.0003597122;0.0003597122;0.0039568345;0.0003597122;0.08669064750000001;0.0003597122;0.0003597122;0.0003597122;0.25935251800000003;0.0974820144;0.0902877698;0.0003597122;0.0003597122;0.0003597122;0.0075539568
mx0006_Zentella_Perico007;0.12995951420000001;0.25951417;0.0004048583;0.0044534413;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.008502024300000001;0.0004048583;0.0004048583;0.0044534413;0.0044534413;0.0408906883;0.0044534413;0.0004048583;0.0004048583;0.036842105300000004;0.0004048583;0.0408906883;0.0044534413;0.0004048583;0.0004048583;0.275708502;0.0004048583;0.1056680162;0.0044534413;0.0651821862;0.0044534413;0.0004048583
mx0006_Zentella_Perico006;0.2834558824;0.08860294120000001;0.0040441176;0.033455882400000005;0.018750000000000003;0.0003676471;0.0003676471;0.0003676471;0.0040441176;0.0003676471;0.0003676471;0.033455882400000005;0.0040441176;0.0003676471;0.0003676471;0.0003676471;0.0003676471;0.0003676471;0.0003676471;0.0738970588;0.0003676471;0.0003676471;0.0003676471;0.2944852941;0.0113970588;0.0959558824;0.0444852941;0.0040441176;0.0003676471;0.0003676471
mx0006_Zentella_Perico005;0.2345238095;0.1273809524;0.00039682540000000004;0.0123015873;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.0043650794;0.0043650794;0.0043650794;0.00039682540000000004;0.0400793651;0.0956349206;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.42896825400000005;0.00039682540000000004;0.0202380952;0.0202380952;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004
mx0006_Zentella_Perico004;0.26;0.2143859649;0.0389473684;0.0003508772;0.0003508772;0.0003508772;0.0003508772;0.0003508772;0.0038596491;0.021403508800000002;0.0003508772;0.0003508772;0.0003508772;0.0284210526;0.0003508772;0.0003508772;0.0003508772;0.0003508772;0.014385964900000001;0.0389473684;0.0424561404;0.0003508772;0.0003508772;0.2003508772;0.0003508772;0.0740350877;0.0003508772;0.0529824561;0.0038596491;0.0003508772
mx0006_Zentella_Perico003;0.28996139;0.00038610040000000003;0.0158301158;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.0081081081;0.00038610040000000003;0.00038610040000000003;0.0042471042;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003;0.023552123600000002;0.4096525097;0.00038610040000000003;0.1123552124;0.1277992278;0.00038610040000000003;0.00038610040000000003;0.00038610040000000003
mx0006_Zentella_Perico002;0.257312253;0.0003952569;0.0003952569;0.0003952569;0.0003952569;0.0122529644;0.0003952569;0.0043478261;0.0003952569;0.0003952569;0.0003952569;0.0003952569;0.0043478261;0.0043478261;0.0003952569;0.0122529644;0.0003952569;0.0003952569;0.0003952569;0.0003952569;0.0399209486;0.043873517800000005;0.0003952569;0.3166007905;0.11897233200000001;0.11897233200000001;0.059683794500000005;0.0003952569;0.0003952569;0.0003952569
mx0006_Zentella_Perico001;0.2644366197;0.0672535211;0.0003521127;0.0003521127;0.0003521127;0.0214788732;0.0003521127;0.0003521127;0.0003521127;0.0003521127;0.0003521127;0.0003521127;0.0003521127;0.0742957746;0.0003521127;0.0038732394000000002;0.0003521127;0.0003521127;0.0214788732;0.0496478873;0.0003521127;0.0003521127;0.0003521127;0.3876760563;0.0602112676;0.0426056338;0.0003521127;0.0003521127;0.0003521127;0.0003521127
mx0005_Delgado_HistoriaVulgar029;0.011;0.221;0.121;0.001;0.14100000000000001;0.001;0.031;0.001;0.011;0.001;0.001;0.001;0.001;0.001;0.021;0.001;0.051000000000000004;0.001;0.001;0.021;0.001;0.051000000000000004;0.001;0.181;0.001;0.001;0.121;0.001;0.001;0.001
mx0005_Delgado_HistoriaVulgar028;0.0005025126;0.0809045226;0.06582914570000001;0.0005025126;0.0557788945;0.0005025126;0.0005025126;0.0005025126;0.0005025126;0.030653266300000002;0.005527638200000001;0.005527638200000001;0.0005025126;0.0608040201;0.0005025126;0.0005025126;0.075879397;0.0005025126;0.0005025126;0.0005025126;0.0005025126;0.005527638200000001;0.0105527638;0.0407035176;0.0005025126;0.4477386935;0.0005025126;0.09597989950000001;0.0105527638;0.0005025126
mx0005_Delgado_HistoriaVulgar027;0.0005434783;0.0168478261;0.114673913;0.0005434783;0.0440217391;0.0005434783;0.0005434783;0.0005434783;0.0005434783;0.0929347826;0.0494565217;0.0005434783;0.0005434783;0.0005434783;0.0059782609;0.0005434783;0.0277173913;0.0005434783;0.0440217391;0.0005434783;0.0005434783;0.0005434783;0.0005434783;0.0277173913;0.0222826087;0.5059782609;0.0005434783;0.0331521739;0.0005434783;0.0059782609
mx0005_Delgado_HistoriaVulgar026;0.011864406800000001;0.0288135593;0.011864406800000001;0.0853107345;0.1983050847;0.0005649718;0.0005649718;0.0005649718;0.0005649718;0.0005649718;0.0005649718;0.0005649718;0.0062146893;0.040112994400000004;0.0005649718;0.0005649718;0.0005649718;0.0005649718;0.0005649718;0.0005649718;0.0288135593;0.0344632768;0.0005649718;0.0514124294;0.0005649718;0.47514124290000004;0.0005649718;0.0005649718;0.0175141243;0.0005649718
mx0005_Delgado_HistoriaVulgar025;0.00045045050000000003;0.3022522523;0.031981982;0.00045045050000000003;0.10855855860000001;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.0094594595;0.013963964;0.00045045050000000003;0.059009009;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.0049549550000000005;0.0184684685;0.00045045050000000003;0.09504504500000001;0.00045045050000000003;0.30675675680000003;0.00045045050000000003;0.040990991000000004;0.00045045050000000003;0.00045045050000000003
mx0005_Delgado_HistoriaVulgar024;0.0005882353;0.0652941176;0.10058823530000001;0.0005882353;0.0711764706;0.0005882353;0.0005882353;0.0005882353;0.0005882353;0.0005882353;0.0005882353;0.0888235294;0.0123529412;0.0005882353;0.0123529412;0.0005882353;0.035882352900000004;0.0005882353;0.0005882353;0.0005882353;0.0947058824;0.1182352941;0.0005882353;0.0005882353;0.0005882353;0.3476470588;0.0241176471;0.0005882353;0.0005882353;0.0182352941
mx0005_Delgado_HistoriaVulgar023;0.0060439560000000005;0.1049450549;0.0005494505;0.0005494505;0.16538461540000002;0.0005494505;0.0005494505;0.0005494505;0.0005494505;0.0335164835;0.0005494505;0.0005494505;0.0005494505;0.0005494505;0.0005494505;0.0005494505;0.0005494505;0.0005494505;0.0445054945;0.05;0.0005494505;0.0005494505;0.0115384615;0.1489010989;0.0005494505;0.4236263736;0.0005494505;0.0005494505;0.0005494505;0.0005494505
mx0005_Delgado_HistoriaVulgar022;0.0005263158;0.0636842105;0.0005263158;0.0005263158;0.2321052632;0.0163157895;0.0005263158;0.0005263158;0.0005263158;0.0005263158;0.0005263158;0.0005263158;0.0005263158;0.0847368421;0.0005263158;0.0005263158;0.0163157895;0.0005263158;0.0005263158;0.0110526316;0.0005263158;0.0005263158;0.0005263158;0.1373684211;0.0215789474;0.4057894737;0.0005263158;0.0005263158;0.0005263158;0.0005263158
mx0005_Delgado_HistoriaVulgar021;0.00046728970000000004;0.00046728970000000004;0.0051401869000000005;0.0799065421;0.2387850467;0.0191588785;0.0565420561;0.0051401869000000005;0.0051401869000000005;0.00046728970000000004;0.0331775701;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.0799065421;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.16401869160000002;0.023831775700000002;0.2014018692;0.0051401869000000005;0.07523364490000001;0.00046728970000000004;0.00046728970000000004
mx0005_Delgado_HistoriaVulgar020;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.1739669421;0.1037190083;0.1285123967;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.182231405;0.0252066116;0.0334710744;0.00041322310000000003;0.08719008260000001;0.1202479339;0.062396694200000005;0.00041322310000000003;0.062396694200000005;0.004545454500000001;0.008677686
mx0005_Delgado_HistoriaVulgar019;0.0005747126;0.0005747126;0.0752873563;0.06379310340000001;0.23620689660000002;0.006321839100000001;0.017816092000000002;0.0005747126;0.035057471300000004;0.058045977000000006;0.017816092000000002;0.017816092000000002;0.006321839100000001;0.0005747126;0.0005747126;0.0005747126;0.0005747126;0.0005747126;0.0005747126;0.035057471300000004;0.0005747126;0.0005747126;0.006321839100000001;0.0005747126;0.0005747126;0.3683908046;0.035057471300000004;0.0005747126;0.006321839100000001;0.006321839100000001
mx0005_Delgado_HistoriaVulgar018;0.0054187192;0.054679803000000006;0.0004926108;0.09408867;0.2566502463;0.0004926108;0.0004926108;0.0004926108;0.0004926108;0.0349753695;0.0004926108;0.0004926108;0.0004926108;0.0645320197;0.0349753695;0.0004926108;0.0004926108;0.0103448276;0.0201970443;0.0251231527;0.0004926108;0.0004926108;0.0004926108;0.030049261100000002;0.0201970443;0.3403940887;0.0004926108;0.0004926108;0.0004926108;0.0004926108
mx0005_Delgado_HistoriaVulgar017;0.0004651163;0.051627907;0.0004651163;0.056279069800000005;0.26093023260000003;0.0097674419;0.0190697674;0.0097674419;0.0004651163;0.0004651163;0.0004651163;0.0004651163;0.0004651163;0.0376744186;0.0004651163;0.0190697674;0.0097674419;0.0051162791;0.0330232558;0.0376744186;0.0051162791;0.028372093;0.0004651163;0.1818604651;0.0004651163;0.16790697670000002;0.0004651163;0.0423255814;0.0051162791;0.0144186047
mx0005_Delgado_HistoriaVulgar016;0.0004830918;0.0004830918;0.0004830918;0.010144927500000001;0.33381642510000004;0.0004830918;0.0004830918;0.0004830918;0.0004830918;0.0004830918;0.010144927500000001;0.0149758454;0.010144927500000001;0.0053140097;0.010144927500000001;0.0004830918;0.0149758454;0.0004830918;0.0004830918;0.0053140097;0.0053140097;0.0004830918;0.0004830918;0.0777777778;0.0004830918;0.4256038647;0.0004830918;0.029468599;0.0004830918;0.0391304348
mx0005_Delgado_HistoriaVulgar015;0.0276264591;0.0704280156;0.0120622568;0.0859922179;0.22607003890000002;0.019844358000000003;0.043190661500000005;0.00038910510000000003;0.043190661500000005;0.039299610900000004;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.0821011673;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.1754863813;0.12490272370000001;0.043190661500000005;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003
mx0005_Delgado_HistoriaVulgar014;0.0043824701;0.0003984064;0.0003984064;0.10796812750000001;0.271314741;0.0003984064;0.0003984064;0.0003984064;0.0003984064;0.0043824701;0.0003984064;0.0003984064;0.0003984064;0.016334661400000002;0.0043824701;0.0003984064;0.0003984064;0.0003984064;0.0003984064;0.14382470120000002;0.024302788800000003;0.0083665339;0.0003984064;0.10796812750000001;0.024302788800000003;0.2235059761;0.0003984064;0.0402390438;0.0003984064;0.0123505976
mx0005_Delgado_HistoriaVulgar013;0.00041322310000000003;0.1904958678;0.0128099174;0.1450413223;0.1987603306;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.0210743802;0.00041322310000000003;0.00041322310000000003;0.0210743802;0.00041322310000000003;0.0541322314;0.00041322310000000003;0.0128099174;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.1037190083;0.00041322310000000003;0.00041322310000000003;0.008677686;0.00041322310000000003;0.0334710744;0.1863636364;0.00041322310000000003;0.004545454500000001;0.00041322310000000003;0.00041322310000000003
mx0005_Delgado_HistoriaVulgar012;0.0043650794;0.0718253968;0.00039682540000000004;0.0638888889;0.28214285710000003;0.0321428571;0.0202380952;0.00039682540000000004;0.0123015873;0.0162698413;0.0202380952;0.0162698413;0.0242063492;0.044047619;0.00039682540000000004;0.028174603200000002;0.0043650794;0.00039682540000000004;0.00039682540000000004;0.0162698413;0.1115079365;0.0083333333;0.00039682540000000004;0.0321428571;0.00039682540000000004;0.1869047619;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004
mx0005_Delgado_HistoriaVulgar011;0.0005263158;0.047894736800000004;0.0005263158;0.0847368421;0.4057894737;0.0005263158;0.0110526316;0.0005263158;0.0005263158;0.0005263158;0.0373684211;0.0005263158;0.0005263158;0.0005263158;0.0005263158;0.032105263200000005;0.0215789474;0.0005263158;0.0005263158;0.0426315789;0.0005263158;0.0005263158;0.0005263158;0.032105263200000005;0.0057894737000000005;0.24789473680000002;0.0215789474;0.0005263158;0.0005263158;0.0005263158
mx0005_Delgado_HistoriaVulgar010;0.0005747126;0.0005747126;0.06379310340000001;0.0005747126;0.0005747126;0.0005747126;0.029310344800000002;0.0120689655;0.0005747126;0.0005747126;0.06379310340000001;0.0867816092;0.0005747126;0.0005747126;0.0005747126;0.0005747126;0.2591954023;0.0005747126;0.0005747126;0.0005747126;0.06379310340000001;0.058045977000000006;0.0005747126;0.0695402299;0.0005747126;0.28218390800000004;0.0005747126;0.0005747126;0.0005747126;0.0005747126
mx0005_Delgado_HistoriaVulgar009;0.00043668120000000003;0.0091703057;0.0048034934;0.00043668120000000003;0.052838427900000005;0.0091703057;0.00043668120000000003;0.0222707424;0.00043668120000000003;0.00043668120000000003;0.0790393013;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.0048034934;0.00043668120000000003;0.31484716160000004;0.013537117900000001;0.0048034934;0.00043668120000000003;0.00043668120000000003;0.0179039301;0.00043668120000000003;0.1183406114;0.00043668120000000003;0.227510917;0.00043668120000000003;0.11397379910000001;0.00043668120000000003;0.00043668120000000003
mx0005_Delgado_HistoriaVulgar008;0.0004032258;0.0004032258;0.0004032258;0.0004032258;0.036693548400000005;0.0165322581;0.0004032258;0.0004032258;0.0004032258;0.0084677419;0.0528225806;0.0004032258;0.0004032258;0.0689516129;0.0004032258;0.0205645161;0.2786290323;0.0004032258;0.1092741935;0.0004032258;0.0004032258;0.0004032258;0.0044354839;0.1294354839;0.0004032258;0.1334677419;0.0084677419;0.0931451613;0.0326612903;0.0004032258
mx0005_Delgado_HistoriaVulgar007;0.00042016810000000004;0.0424369748;0.0130252101;0.0508403361;0.0130252101;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.021428571400000002;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.0550420168;0.1390756303;0.00042016810000000004;0.00042016810000000004;0.2945378151;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.017226890800000002;0.00042016810000000004;0.00042016810000000004;0.08865546220000001;0.0046218487;0.18109243700000002;0.00042016810000000004;0.0466386555;0.00042016810000000004;0.0256302521
mx0005_Delgado_HistoriaVulgar006;0.00045871560000000004;0.060091743100000004;0.00045871560000000004;0.0463302752;0.1013761468;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004;0.005045871600000001;0.00045871560000000004;0.2068807339;0.00045871560000000004;0.00045871560000000004;0.29403669720000003;0.00045871560000000004;0.0509174312;0.0188073394;0.037155963300000004;0.037155963300000004;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004;0.1288990826;0.005045871600000001;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004
mx0005_Delgado_HistoriaVulgar005;0.0004310345;0.0478448276;0.0004310345;0.0004310345;0.052155172400000005;0.0004310345;0.0004310345;0.0004310345;0.0090517241;0.0176724138;0.1469827586;0.0004310345;0.0004310345;0.0737068966;0.0004310345;0.0004310345;0.23750000000000002;0.0004310345;0.2073275862;0.0004310345;0.0004310345;0.0004310345;0.0176724138;0.039224137900000004;0.0004310345;0.1340517241;0.0004310345;0.0004310345;0.0004310345;0.0090517241
mx0005_Delgado_HistoriaVulgar004;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004;0.055504587200000004;0.1518348624;0.00045871560000000004;0.00045871560000000004;0.005045871600000001;0.037155963300000004;0.0096330275;0.0325688073;0.0509174312;0.0096330275;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004;0.0967889908;0.00045871560000000004;0.069266055;0.00045871560000000004;0.1334862385;0.073853211;0.0142201835;0.0325688073;0.005045871600000001;0.21605504590000002;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004;0.00045871560000000004
mx0005_Delgado_HistoriaVulgar003;0.0004545455;0.0277272727;0.0004545455;0.1322727273;0.3777272727;0.0004545455;0.0004545455;0.0095454545;0.023181818200000003;0.0004545455;0.0004545455;0.0186363636;0.0004545455;0.0731818182;0.0004545455;0.0004545455;0.0504545455;0.0004545455;0.023181818200000003;0.0004545455;0.0504545455;0.0004545455;0.0004545455;0.0004545455;0.0504545455;0.155;0.0004545455;0.0004545455;0.0004545455;0.0004545455
mx0005_Delgado_HistoriaVulgar002;0.00043290040000000003;0.00043290040000000003;0.0523809524;0.087012987;0.25151515150000003;0.00043290040000000003;0.0480519481;0.00043290040000000003;0.017748917700000002;0.061038961;0.0047619048;0.00043290040000000003;0.0220779221;0.0653679654;0.00043290040000000003;0.00043290040000000003;0.07402597400000001;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.0393939394;0.0047619048;0.0090909091;0.0696969697;0.0134199134;0.1476190476;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.026406926400000003
mx0005_Delgado_HistoriaVulgar001;0.0004016064;0.0044176707;0.0485943775;0.0726907631;0.1730923695;0.0646586345;0.040562249;0.0004016064;0.0004016064;0.040562249;0.0164658635;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0084337349;0.024497992000000003;0.0004016064;0.0004016064;0.1851405622;0.0004016064;0.0004016064;0.0325301205;0.21325301200000002;0.0646586345;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0044176707
mx0004_DiazCovarrubias_DiabloMexico021;0.0080882353;0.08161764710000001;0.2580882353;0.0007352941;0.0742647059;0.0227941176;0.0007352941;0.0007352941;0.0007352941;0.0080882353;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0080882353;0.0007352941;0.0448529412;0.0375;0.0669117647;0.0448529412;0.0007352941;0.22867647060000001;0.0007352941;0.0522058824;0.0301470588;0.0007352941;0.0227941176;0.0007352941
mx0004_DiazCovarrubias_DiabloMexico020;0.0003194888;0.0897763578;0.271884984;0.0162939297;0.0226837061;0.0003194888;0.0003194888;0.0035143770000000004;0.0003194888;0.0003194888;0.0067092652;0.0322683706;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.22076677320000002;0.0003194888;0.0003194888;0.0258785942;0.2878594249;0.0130990415;0.0003194888;0.0003194888;0.0003194888;0.0035143770000000004;0.0003194888
mx0004_DiazCovarrubias_DiabloMexico019;0.0003663004;0.23846153850000001;0.2604395604;0.0003663004;0.0003663004;0.0003663004;0.0003663004;0.0003663004;0.0003663004;0.0076923077000000005;0.0003663004;0.0003663004;0.0003663004;0.0076923077000000005;0.0003663004;0.0003663004;0.0003663004;0.0003663004;0.0003663004;0.036996337000000004;0.055311355300000004;0.0003663004;0.015018315;0.11025641030000001;0.0003663004;0.2128205128;0.047985348000000004;0.0003663004;0.0003663004;0.0003663004
mx0004_DiazCovarrubias_DiabloMexico018;0.0003610108;0.18086642600000002;0.2061371841;0.0328519856;0.0003610108;0.0075812274;0.0003610108;0.0003610108;0.0039711191;0.0003610108;0.0003610108;0.0003610108;0.0003610108;0.0003610108;0.0003610108;0.0003610108;0.0003610108;0.0003610108;0.0003610108;0.2602888087;0.0003610108;0.0003610108;0.0184115523;0.23862815880000002;0.0328519856;0.0111913357;0.0003610108;0.0003610108;0.0003610108;0.0003610108
mx0004_DiazCovarrubias_DiabloMexico017;0.0004484305;0.1349775785;0.2291479821;0.0094170404;0.0901345291;0.0004484305;0.0183856502;0.0004484305;0.0004484305;0.03632287;0.0049327354;0.0004484305;0.0004484305;0.0049327354;0.0004484305;0.0004484305;0.0004484305;0.0004484305;0.0004484305;0.0094170404;0.0856502242;0.06322869960000001;0.031838565;0.0004484305;0.0004484305;0.27399103140000003;0.0004484305;0.0004484305;0.0004484305;0.0004484305
mx0004_DiazCovarrubias_DiabloMexico016;0.0004784689;0.11052631580000001;0.0722488038;0.1200956938;0.1200956938;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0435406699;0.0004784689;0.0052631579;0.0004784689;0.0339712919;0.0004784689;0.0004784689;0.0004784689;0.0052631579;0.0004784689;0.0004784689;0.0578947368;0.0100478469;0.0004784689;0.2014354067;0.0004784689;0.2062200957;0.0052631579;0.0004784689;0.0004784689;0.0004784689
mx0004_DiazCovarrubias_DiabloMexico015;0.0004048583;0.0004048583;0.0004048583;0.324291498;0.008502024300000001;0.0044534413;0.1259109312;0.0044534413;0.0287449393;0.0004048583;0.0004048583;0.0246963563;0.0004048583;0.0165991903;0.0004048583;0.0165991903;0.0004048583;0.0004048583;0.036842105300000004;0.0004048583;0.1259109312;0.0004048583;0.0004048583;0.1097165992;0.0004048583;0.16234817810000002;0.0004048583;0.0004048583;0.0044534413;0.0004048583
mx0004_DiazCovarrubias_DiabloMexico014;0.00042016810000000004;0.09285714290000001;0.059243697500000005;0.0256302521;0.0970588235;0.00042016810000000004;0.13487394960000001;0.00042016810000000004;0.00042016810000000004;0.1264705882;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.0088235294;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.1390756303;0.00042016810000000004;0.00042016810000000004;0.0550420168;0.00042016810000000004;0.2105042017;0.00042016810000000004;0.00042016810000000004;0.0424369748;0.00042016810000000004
mx0004_DiazCovarrubias_DiabloMexico013;0.0004098361;0.0004098361;0.012704918;0.1725409836;0.0004098361;0.0004098361;0.0004098361;0.0004098361;0.0004098361;0.0577868852;0.0004098361;0.008606557400000001;0.0004098361;0.0331967213;0.0004098361;0.012704918;0.0004098361;0.008606557400000001;0.0168032787;0.0004098361;0.1766393443;0.0004098361;0.025;0.1479508197;0.0004098361;0.3159836066;0.0004098361;0.0004098361;0.0004098361;0.004508196700000001
mx0004_DiazCovarrubias_DiabloMexico012;0.0003802281;0.3425855513;0.1980988593;0.0307984791;0.015589353600000001;0.0003802281;0.0003802281;0.0003802281;0.0460076046;0.0384030418;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.0041825095;0.0003802281;0.0954372624;0.026996197700000002;0.0003802281;0.019391635;0.1258555133;0.019391635;0.019391635;0.0117870722;0.0003802281;0.0003802281;0.0003802281
